QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
1650,Lowest Common Ancestor of a Binary Tree III,lowest-common-ancestor-of-a-binary-tree-iii,Medium,78.1250410541389,True,"hash-table,two-pointers,tree,binary-tree",algorithms
1651,Hopper Company Queries III,hopper-company-queries-iii,Hard,66.33463905987689,True,database,database
1652,Defuse the Bomb,defuse-the-bomb,Easy,63.58697601032739,False,array,algorithms
1653,Minimum Deletions to Make String Balanced,minimum-deletions-to-make-string-balanced,Medium,58.840734252418315,False,"string,dynamic-programming,stack",algorithms
1654,Minimum Jumps to Reach Home,minimum-jumps-to-reach-home,Medium,29.31486086790176,False,"array,dynamic-programming,breadth-first-search",algorithms
1655,Distribute Repeating Integers,distribute-repeating-integers,Hard,39.25394724692992,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1656,Design an Ordered Stream,design-an-ordered-stream,Easy,84.53036865705839,False,"array,hash-table,design,data-stream",algorithms
1657,Determine if Two Strings Are Close,determine-if-two-strings-are-close,Medium,53.74882277614792,False,"hash-table,string,sorting",algorithms
1658,Minimum Operations to Reduce X to Zero,minimum-operations-to-reduce-x-to-zero,Medium,39.75361925885757,False,"array,hash-table,binary-search,sliding-window,prefix-sum",algorithms
1659,Maximize Grid Happiness,maximize-grid-happiness,Hard,39.37674852346907,False,"dynamic-programming,bit-manipulation,memoization,bitmask",algorithms
1660,Correct a Binary Tree,correct-a-binary-tree,Medium,74.41563786008231,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1661,Average Time of Process per Machine,average-time-of-process-per-machine,Easy,67.29073118838214,False,database,database
1662,Check If Two String Arrays are Equivalent,check-if-two-string-arrays-are-equivalent,Easy,83.88566482720434,False,"array,string",algorithms
1663,Smallest String With A Given Numeric Value,smallest-string-with-a-given-numeric-value,Medium,66.74102392885185,False,"string,greedy",algorithms
1664,Ways to Make a Fair Array,ways-to-make-a-fair-array,Medium,63.25544821388453,False,"array,dynamic-programming",algorithms
1665,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,Hard,57.13771765721687,False,"array,greedy,sorting",algorithms
1666,Change the Root of a Binary Tree,change-the-root-of-a-binary-tree,Medium,72.99980146912844,True,"tree,depth-first-search,binary-tree",algorithms
1667,Fix Names in a Table,fix-names-in-a-table,Easy,62.88104385872717,False,database,database
1668,Maximum Repeating Substring,maximum-repeating-substring,Easy,38.69089876473094,False,"string,string-matching",algorithms
1669,Merge In Between Linked Lists,merge-in-between-linked-lists,Medium,72.81026290217613,False,linked-list,algorithms
1670,Design Front Middle Back Queue,design-front-middle-back-queue,Medium,56.53700322988344,False,"array,linked-list,design,queue,data-stream",algorithms
1671,Minimum Number of Removals to Make Mountain Array,minimum-number-of-removals-to-make-mountain-array,Hard,41.63671464222372,False,"array,binary-search,dynamic-programming,greedy",algorithms
1672,Richest Customer Wealth,richest-customer-wealth,Easy,87.55853087936107,False,"array,matrix",algorithms
1673,Find the Most Competitive Subsequence,find-the-most-competitive-subsequence,Medium,49.76000830241548,False,"array,stack,greedy,monotonic-stack",algorithms
1674,Minimum Moves to Make Array Complementary,minimum-moves-to-make-array-complementary,Medium,39.115597212208606,False,"array,hash-table,prefix-sum",algorithms
1675,Minimize Deviation in Array,minimize-deviation-in-array,Hard,54.273568152873864,False,"array,greedy,heap-priority-queue,ordered-set",algorithms
1676,Lowest Common Ancestor of a Binary Tree IV,lowest-common-ancestor-of-a-binary-tree-iv,Medium,78.77329440478091,True,"hash-table,tree,depth-first-search,binary-tree",algorithms
1677,Product's Worth Over Invoices,products-worth-over-invoices,Easy,37.98576234823736,True,database,database
1678,Goal Parser Interpretation,goal-parser-interpretation,Easy,86.84006320436481,False,string,algorithms
1679,Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,Medium,55.407504222292005,False,"array,hash-table,two-pointers,sorting",algorithms
1680,Concatenation of Consecutive Binary Numbers,concatenation-of-consecutive-binary-numbers,Medium,57.02335017559178,False,"math,bit-manipulation,simulation",algorithms
1681,Minimum Incompatibility,minimum-incompatibility,Hard,38.70217294461219,False,"array,dynamic-programming,bit-manipulation,bitmask",algorithms
1682,Longest Palindromic Subsequence II,longest-palindromic-subsequence-ii,Medium,49.985164672139256,True,"string,dynamic-programming",algorithms
1683,Invalid Tweets,invalid-tweets,Easy,84.65819393726778,False,database,database
1684,Count the Number of Consistent Strings,count-the-number-of-consistent-strings,Easy,82.62878175096495,False,"array,hash-table,string,bit-manipulation",algorithms
1685,Sum of Absolute Differences in a Sorted Array,sum-of-absolute-differences-in-a-sorted-array,Medium,62.47586921623214,False,"array,math,prefix-sum",algorithms
1686,Stone Game VI,stone-game-vi,Medium,56.18821668643733,False,"array,math,greedy,sorting,heap-priority-queue,game-theory",algorithms
1687,Delivering Boxes from Storage to Ports,delivering-boxes-from-storage-to-ports,Hard,38.72010778039744,False,"array,dynamic-programming,segment-tree,queue,heap-priority-queue,prefix-sum,monotonic-queue",algorithms
1688,Count of Matches in Tournament,count-of-matches-in-tournament,Easy,83.07783233978591,False,"math,simulation",algorithms
1689,Partitioning Into Minimum Number Of Deci-Binary Numbers,partitioning-into-minimum-number-of-deci-binary-numbers,Medium,88.82566791831931,False,"string,greedy",algorithms
1690,Stone Game VII,stone-game-vii,Medium,58.04741110417966,False,"array,math,dynamic-programming,game-theory",algorithms
1691,Maximum Height by Stacking Cuboids ,maximum-height-by-stacking-cuboids,Hard,56.00899898398568,False,"array,dynamic-programming,sorting",algorithms
1692,Count Ways to Distribute Candies,count-ways-to-distribute-candies,Hard,62.59378349410504,True,dynamic-programming,algorithms
1693,Daily Leads and Partners,daily-leads-and-partners,Easy,86.70690241414485,False,database,database
1694,Reformat Phone Number,reformat-phone-number,Easy,65.21350791509093,False,string,algorithms
1695,Maximum Erasure Value,maximum-erasure-value,Medium,57.751728873412134,False,"array,hash-table,sliding-window",algorithms
1696,Jump Game VI,jump-game-vi,Medium,45.749735773982394,False,"array,dynamic-programming,queue,heap-priority-queue,monotonic-queue",algorithms
1697,Checking Existence of Edge Length Limited Paths,checking-existence-of-edge-length-limited-paths,Hard,62.54779711985897,False,"array,two-pointers,union-find,graph,sorting",algorithms
1698,Number of Distinct Substrings in a String,number-of-distinct-substrings-in-a-string,Medium,63.358306412811885,True,"string,trie,rolling-hash,suffix-array,hash-function",algorithms
1699,Number of Calls Between Two Persons,number-of-calls-between-two-persons,Medium,81.23434743787973,True,database,database
1700,Number of Students Unable to Eat Lunch,number-of-students-unable-to-eat-lunch,Easy,70.26090704150643,False,"array,stack,queue,simulation",algorithms
1701,Average Waiting Time,average-waiting-time,Medium,63.02601466535893,False,"array,simulation",algorithms
1702,Maximum Binary String After Change,maximum-binary-string-after-change,Medium,46.479424190267565,False,"string,greedy",algorithms
1703,Minimum Adjacent Swaps for K Consecutive Ones,minimum-adjacent-swaps-for-k-consecutive-ones,Hard,42.356896476444135,False,"array,greedy,sliding-window,prefix-sum",algorithms
1704,Determine if String Halves Are Alike,determine-if-string-halves-are-alike,Easy,77.41530740276035,False,"string,counting",algorithms
1705,Maximum Number of Eaten Apples,maximum-number-of-eaten-apples,Medium,38.61631498159895,False,"array,greedy,heap-priority-queue",algorithms
1706,Where Will the Ball Fall,where-will-the-ball-fall,Medium,71.67419534025761,False,"array,dynamic-programming,depth-first-search,matrix,simulation",algorithms
1707,Maximum XOR With an Element From Array,maximum-xor-with-an-element-from-array,Hard,48.174048174048174,False,"array,bit-manipulation,trie",algorithms
1708,Largest Subarray Length K,largest-subarray-length-k,Easy,64.17125482784124,True,"array,greedy",algorithms
1709,Biggest Window Between Visits,biggest-window-between-visits,Medium,71.76878271768783,True,database,database
1710,Maximum Units on a Truck,maximum-units-on-a-truck,Easy,73.60177287388774,False,"array,greedy,sorting",algorithms
1711,Count Good Meals,count-good-meals,Medium,29.763432203745165,False,"array,hash-table",algorithms
1712,Ways to Split Array Into Three Subarrays,ways-to-split-array-into-three-subarrays,Medium,32.77540691814458,False,"array,two-pointers,binary-search,prefix-sum",algorithms
1713,Minimum Operations to Make a Subsequence,minimum-operations-to-make-a-subsequence,Hard,48.24322452560137,False,"array,hash-table,binary-search,greedy",algorithms
1714,Sum Of Special Evenly-Spaced Elements In Array,sum-of-special-evenly-spaced-elements-in-array,Hard,49.03353057199211,True,"array,dynamic-programming",algorithms
1715,Count Apples and Oranges,count-apples-and-oranges,Medium,75.49387484825074,True,database,database
1716,Calculate Money in Leetcode Bank,calculate-money-in-leetcode-bank,Easy,67.1643971714102,False,math,algorithms
1717,Maximum Score From Removing Substrings,maximum-score-from-removing-substrings,Medium,46.697483307652796,False,"string,stack,greedy",algorithms
1718,Construct the Lexicographically Largest Valid Sequence,construct-the-lexicographically-largest-valid-sequence,Medium,53.02127659574468,False,"array,backtracking",algorithms
1719,Number Of Ways To Reconstruct A Tree,number-of-ways-to-reconstruct-a-tree,Hard,44.00849541694612,False,"tree,graph",algorithms
1720,Decode XORed Array,decode-xored-array,Easy,85.94048911638488,False,"array,bit-manipulation",algorithms
1721,Swapping Nodes in a Linked List,swapping-nodes-in-a-linked-list,Medium,68.21652709065647,False,"linked-list,two-pointers",algorithms
1722,Minimize Hamming Distance After Swap Operations,minimize-hamming-distance-after-swap-operations,Medium,48.74047355867124,False,"array,depth-first-search,union-find",algorithms
1723,Find Minimum Time to Finish All Jobs,find-minimum-time-to-finish-all-jobs,Hard,42.313771302913686,False,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
1724,Checking Existence of Edge Length Limited Paths II,checking-existence-of-edge-length-limited-paths-ii,Hard,52.50291036088475,True,"union-find,graph,minimum-spanning-tree",algorithms
1725,Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,Easy,78.61195767982359,False,array,algorithms
1726,Tuple with Same Product,tuple-with-same-product,Medium,60.934410216091294,False,"array,hash-table",algorithms
1727,Largest Submatrix With Rearrangements,largest-submatrix-with-rearrangements,Medium,62.01415433523824,False,"array,greedy,sorting,matrix",algorithms
1728,Cat and Mouse II,cat-and-mouse-ii,Hard,39.53488372093023,False,"array,math,dynamic-programming,graph,topological-sort,memoization,matrix,game-theory",algorithms
1729,Find Followers Count,find-followers-count,Easy,68.95632323847207,False,database,database
1730,Shortest Path to Get Food,shortest-path-to-get-food,Medium,54.40752257146069,True,"array,breadth-first-search,matrix",algorithms
1731,The Number of Employees Which Report to Each Employee,the-number-of-employees-which-report-to-each-employee,Easy,44.93032232572983,False,database,database
1732,Find the Highest Altitude,find-the-highest-altitude,Easy,82.52548397958302,False,"array,prefix-sum",algorithms
1733,Minimum Number of People to Teach,minimum-number-of-people-to-teach,Medium,41.90976177504829,False,"array,greedy",algorithms
1734,Decode XORed Permutation,decode-xored-permutation,Medium,63.989625306840814,False,"array,bit-manipulation",algorithms
1735,Count Ways to Make Array With Product,count-ways-to-make-array-with-product,Hard,50.51104837924657,False,"array,math,dynamic-programming,combinatorics,number-theory",algorithms
1736,Latest Time by Replacing Hidden Digits,latest-time-by-replacing-hidden-digits,Easy,42.45778660672278,False,"string,greedy",algorithms
1737,Change Minimum Characters to Satisfy One of Three Conditions,change-minimum-characters-to-satisfy-one-of-three-conditions,Medium,35.86772592996243,False,"hash-table,string,counting,prefix-sum",algorithms
1738,Find Kth Largest XOR Coordinate Value,find-kth-largest-xor-coordinate-value,Medium,61.40879896269939,False,"array,divide-and-conquer,bit-manipulation,heap-priority-queue,matrix,prefix-sum,quickselect",algorithms
1739,Building Boxes,building-boxes,Hard,52.304038004750595,False,"math,binary-search,greedy",algorithms
1740,Find Distance in a Binary Tree,find-distance-in-a-binary-tree,Medium,69.81459431876169,True,"hash-table,tree,depth-first-search,breadth-first-search,binary-tree",algorithms
1741,Find Total Time Spent by Each Employee,find-total-time-spent-by-each-employee,Easy,87.2255911249001,False,database,database
1742,Maximum Number of Balls in a Box,maximum-number-of-balls-in-a-box,Easy,73.40240701051324,False,"hash-table,math,counting",algorithms
1743,Restore the Array From Adjacent Pairs,restore-the-array-from-adjacent-pairs,Medium,75.23441934385288,False,"array,hash-table",algorithms
1744,Can You Eat Your Favorite Candy on Your Favorite Day?,can-you-eat-your-favorite-candy-on-your-favorite-day,Medium,33.591934381408066,False,"array,prefix-sum",algorithms
