problem_name,bug_path,correct_path,debugged_path,bug_type,ngram_match,weighted_ngram_match,syntax_match,dataflow_match,codebleu_bug,codebleu_debugged,difference
Maximum Frequency Stack_character,../data/formatted/buggy_codes/Maximum Frequency Stack_character.java,../data/formatted/correct_codes/Maximum Frequency Stack.java,../data/formatted/debugged_codes_f_n/Maximum Frequency Stack_character.java,character,,,,,0.8664783906972628,0.8650707569366879,-0.0014076337605749556
Maximum Fruits Harvested After at Most K Steps_condition,../data/formatted/buggy_codes/Maximum Fruits Harvested After at Most K Steps_condition.java,../data/formatted/correct_codes/Maximum Fruits Harvested After at Most K Steps.java,../data/formatted/debugged_codes_f_n/Maximum Fruits Harvested After at Most K Steps_condition.java,condition,,,,,0.9508343584828443,0.8865135127880825,-0.06432084569476171
Maximum Gap_operation,../data/formatted/buggy_codes/Maximum Gap_operation.java,../data/formatted/correct_codes/Maximum Gap.java,../data/formatted/debugged_codes_f_n/Maximum Gap_operation.java,operation,,,,,0.8674934944111166,0.0,-0.8674934944111166
Maximum Good People Based on Statements_character,../data/formatted/buggy_codes/Maximum Good People Based on Statements_character.java,../data/formatted/correct_codes/Maximum Good People Based on Statements.java,../data/formatted/debugged_codes_f_n/Maximum Good People Based on Statements_character.java,character,,,,,0.9071767393191411,0.9195710268508857,0.012394287531744541
Maximum Height by Stacking Cuboids_condition,../data/formatted/buggy_codes/Maximum Height by Stacking Cuboids_condition.java,../data/formatted/correct_codes/Maximum Height by Stacking Cuboids.java,../data/formatted/debugged_codes_f_n/Maximum Height by Stacking Cuboids_condition.java,condition,,,,,0.9567266612385961,0.9407003075315291,-0.016026353707066954
Maximum Ice Cream Bars_nobug,../data/formatted/buggy_codes/Maximum Ice Cream Bars_nobug.java,../data/formatted/correct_codes/Maximum Ice Cream Bars.java,../data/formatted/debugged_codes_f_n/Maximum Ice Cream Bars_nobug.java,nobug,,,,,0.8383023882448273,0.7592416486183236,-0.07906073962650373
Maximum Length of a Concatenated String with Unique Characters_index,../data/formatted/buggy_codes/Maximum Length of a Concatenated String with Unique Characters_index.java,../data/formatted/correct_codes/Maximum Length of a Concatenated String with Unique Characters.java,../data/formatted/debugged_codes_f_n/Maximum Length of a Concatenated String with Unique Characters_index.java,index,,,,,0.9505646087657813,0.8543344855557657,-0.09623012321001556
Maximum Length of Repeated Subarray_index,../data/formatted/buggy_codes/Maximum Length of Repeated Subarray_index.java,../data/formatted/correct_codes/Maximum Length of Repeated Subarray.java,../data/formatted/debugged_codes_f_n/Maximum Length of Repeated Subarray_index.java,index,,,,,0.9126971761694145,0.9530829882697096,0.040385812100295126
Maximum Length of Subarray With Positive Product_condition,../data/formatted/buggy_codes/Maximum Length of Subarray With Positive Product_condition.java,../data/formatted/correct_codes/Maximum Length of Subarray With Positive Product.java,../data/formatted/debugged_codes_f_n/Maximum Length of Subarray With Positive Product_condition.java,condition,,,,,0.9088068941835393,0.8713675850990104,-0.03743930908452897
Maximum Level Sum of a Binary Tree_value,../data/formatted/buggy_codes/Maximum Level Sum of a Binary Tree_value.java,../data/formatted/correct_codes/Maximum Level Sum of a Binary Tree.java,../data/formatted/debugged_codes_f_n/Maximum Level Sum of a Binary Tree_value.java,value,,,,,0.9083357863240409,0.8713013392739073,-0.03703444705013359
Maximum Matrix Sum_index,../data/formatted/buggy_codes/Maximum Matrix Sum_index.java,../data/formatted/correct_codes/Maximum Matrix Sum.java,../data/formatted/debugged_codes_f_n/Maximum Matrix Sum_index.java,index,,,,,0.8835348671520539,0.7441951871534807,-0.13933967999857322
Maximum Nesting Depth of the Parentheses_nobug,../data/formatted/buggy_codes/Maximum Nesting Depth of the Parentheses_nobug.java,../data/formatted/correct_codes/Maximum Nesting Depth of the Parentheses.java,../data/formatted/debugged_codes_f_n/Maximum Nesting Depth of the Parentheses_nobug.java,nobug,,,,,0.9007537623648193,0.9007537623648193,0.0
Maximum Nesting Depth of Two Valid Parentheses Strings_character,../data/formatted/buggy_codes/Maximum Nesting Depth of Two Valid Parentheses Strings_character.java,../data/formatted/correct_codes/Maximum Nesting Depth of Two Valid Parentheses Strings.java,../data/formatted/debugged_codes_f_n/Maximum Nesting Depth of Two Valid Parentheses Strings_character.java,character,,,,,0.901973570287873,0.872296547966976,-0.029677022320896973
Maximum Non Negative Product in a Matrix_index,../data/formatted/buggy_codes/Maximum Non Negative Product in a Matrix_index.java,../data/formatted/correct_codes/Maximum Non Negative Product in a Matrix.java,../data/formatted/debugged_codes_f_n/Maximum Non Negative Product in a Matrix_index.java,index,,,,,0.9353601138572143,0.9211565271191062,-0.014203586738108065
Maximum Number of Achievable Transfer Requests_index,../data/formatted/buggy_codes/Maximum Number of Achievable Transfer Requests_index.java,../data/formatted/correct_codes/Maximum Number of Achievable Transfer Requests.java,../data/formatted/debugged_codes_f_n/Maximum Number of Achievable Transfer Requests_index.java,index,,,,,0.8754820730074325,0.8894257959720061,0.01394372296457358
Maximum Number of Balloons_condition,../data/formatted/buggy_codes/Maximum Number of Balloons_condition.java,../data/formatted/correct_codes/Maximum Number of Balloons.java,../data/formatted/debugged_codes_f_n/Maximum Number of Balloons_condition.java,condition,,,,,0.916505898326379,0.9302214014681116,0.013715503141732643
Maximum Number of Balls in a Box_condition,../data/formatted/buggy_codes/Maximum Number of Balls in a Box_condition.java,../data/formatted/correct_codes/Maximum Number of Balls in a Box.java,../data/formatted/debugged_codes_f_n/Maximum Number of Balls in a Box_condition.java,condition,,,,,0.9146748903281503,0.944037188905313,0.02936229857716266
Maximum Number of Coins You Can Get_operation,../data/formatted/buggy_codes/Maximum Number of Coins You Can Get_operation.java,../data/formatted/correct_codes/Maximum Number of Coins You Can Get.java,../data/formatted/debugged_codes_f_n/Maximum Number of Coins You Can Get_operation.java,operation,,,,,0.9028712816618103,0.8209913652364413,-0.08187991642536896
Maximum Number of Consecutive Values You Can Make_character,../data/formatted/buggy_codes/Maximum Number of Consecutive Values You Can Make_character.java,../data/formatted/correct_codes/Maximum Number of Consecutive Values You Can Make.java,../data/formatted/debugged_codes_f_n/Maximum Number of Consecutive Values You Can Make_character.java,character,,,,,0.9367184251132357,0.9267470752594189,-0.009971349853816758
Maximum Number of Eaten Apples_operation,../data/formatted/buggy_codes/Maximum Number of Eaten Apples_operation.java,../data/formatted/correct_codes/Maximum Number of Eaten Apples.java,../data/formatted/debugged_codes_f_n/Maximum Number of Eaten Apples_operation.java,operation,,,,,0.8623703455483442,0.8380742177241456,-0.024296127824198654
Maximum Number of Events That Can Be Attended II_operation,../data/formatted/buggy_codes/Maximum Number of Events That Can Be Attended II_operation.java,../data/formatted/correct_codes/Maximum Number of Events That Can Be Attended II.java,../data/formatted/debugged_codes_f_n/Maximum Number of Events That Can Be Attended II_operation.java,operation,,,,,0.9479436238128491,0.9650021659807237,0.017058542167874613
Maximum Number of Events That Can Be Attended_character,../data/formatted/buggy_codes/Maximum Number of Events That Can Be Attended_character.java,../data/formatted/correct_codes/Maximum Number of Events That Can Be Attended.java,../data/formatted/debugged_codes_f_n/Maximum Number of Events That Can Be Attended_character.java,character,,,,,0.8865464666735376,0.9168216388360493,0.030275172162511632
Maximum Number of Moves in a Grid_index,../data/formatted/buggy_codes/Maximum Number of Moves in a Grid_index.java,../data/formatted/correct_codes/Maximum Number of Moves in a Grid.java,../data/formatted/debugged_codes_f_n/Maximum Number of Moves in a Grid_index.java,index,,,,,0.9374316457025669,0.9565919291158362,0.019160283413269363
Maximum Number of Non-Overlapping Subarrays With Sum Equals Target_character,../data/formatted/buggy_codes/Maximum Number of Non-Overlapping Subarrays With Sum Equals Target_character.java,../data/formatted/correct_codes/Maximum Number of Non-Overlapping Subarrays With Sum Equals Target.java,../data/formatted/debugged_codes_f_n/Maximum Number of Non-Overlapping Subarrays With Sum Equals Target_character.java,character,,,,,0.8905111457892827,0.9158262253938991,0.02531507960461643
Maximum Number of Non-Overlapping Substrings_operation,../data/formatted/buggy_codes/Maximum Number of Non-Overlapping Substrings_operation.java,../data/formatted/correct_codes/Maximum Number of Non-Overlapping Substrings.java,../data/formatted/debugged_codes_f_n/Maximum Number of Non-Overlapping Substrings_operation.java,operation,,,,,0.9409758359810038,0.90753970249698,-0.033436133484023745
Maximum Number of Nonoverlapping Palindrome Substrings_value,../data/formatted/buggy_codes/Maximum Number of Nonoverlapping Palindrome Substrings_value.java,../data/formatted/correct_codes/Maximum Number of Nonoverlapping Palindrome Substrings.java,../data/formatted/debugged_codes_f_n/Maximum Number of Nonoverlapping Palindrome Substrings_value.java,value,,,,,0.9553406208359304,0.9659690323459805,0.010628411510050118
Maximum Number of Occurrences of a Substring_operation,../data/formatted/buggy_codes/Maximum Number of Occurrences of a Substring_operation.java,../data/formatted/correct_codes/Maximum Number of Occurrences of a Substring.java,../data/formatted/debugged_codes_f_n/Maximum Number of Occurrences of a Substring_operation.java,operation,,,,,0.9138101552226411,0.9091390294511589,-0.00467112577148221
Maximum Number of Pairs in Array_nobug,../data/formatted/buggy_codes/Maximum Number of Pairs in Array_nobug.java,../data/formatted/correct_codes/Maximum Number of Pairs in Array.java,../data/formatted/debugged_codes_f_n/Maximum Number of Pairs in Array_nobug.java,nobug,,,,,0.8833942409156725,0.8599762566101795,-0.023417984305493023
Maximum Number of Points with Cost_character,../data/formatted/buggy_codes/Maximum Number of Points with Cost_character.java,../data/formatted/correct_codes/Maximum Number of Points with Cost.java,../data/formatted/debugged_codes_f_n/Maximum Number of Points with Cost_character.java,character,,,,,0.9687371439344156,0.7702016316802047,-0.19853551225421084
Maximum Number of Removable Characters_operation,../data/formatted/buggy_codes/Maximum Number of Removable Characters_operation.java,../data/formatted/correct_codes/Maximum Number of Removable Characters.java,../data/formatted/debugged_codes_f_n/Maximum Number of Removable Characters_operation.java,operation,,,,,0.9462472128889194,0.9290344727120816,-0.017212740176837826
Maximum Number of Robots Within Budget_index,../data/formatted/buggy_codes/Maximum Number of Robots Within Budget_index.java,../data/formatted/correct_codes/Maximum Number of Robots Within Budget.java,../data/formatted/debugged_codes_f_n/Maximum Number of Robots Within Budget_index.java,index,,,,,0.9024537445872981,0.9174026050618576,0.014948860474559456
Maximum Number of Tasks You Can Assign_operation,../data/formatted/buggy_codes/Maximum Number of Tasks You Can Assign_operation.java,../data/formatted/correct_codes/Maximum Number of Tasks You Can Assign.java,../data/formatted/debugged_codes_f_n/Maximum Number of Tasks You Can Assign_operation.java,operation,,,,,0.9267482519846455,0.9212958157048303,-0.005452436279815176
Maximum Number of Visible Points_value,../data/formatted/buggy_codes/Maximum Number of Visible Points_value.java,../data/formatted/correct_codes/Maximum Number of Visible Points.java,../data/formatted/debugged_codes_f_n/Maximum Number of Visible Points_value.java,value,,,,,0.9213067082304288,0.9418544174881485,0.02054770925771965
Maximum Number of Vowels in a Substring of Given Length_condition,../data/formatted/buggy_codes/Maximum Number of Vowels in a Substring of Given Length_condition.java,../data/formatted/correct_codes/Maximum Number of Vowels in a Substring of Given Length.java,../data/formatted/debugged_codes_f_n/Maximum Number of Vowels in a Substring of Given Length_condition.java,condition,,,,,0.9278605514810048,0.9401805542918227,0.01232000281081791
Maximum Number of Ways to Partition an Array_condition,../data/formatted/buggy_codes/Maximum Number of Ways to Partition an Array_condition.java,../data/formatted/correct_codes/Maximum Number of Ways to Partition an Array.java,../data/formatted/debugged_codes_f_n/Maximum Number of Ways to Partition an Array_condition.java,condition,,,,,0.9591018115449284,0.9714464093360549,0.01234459779112651
Maximum Number of Weeks for Which You Can Work_character,../data/formatted/buggy_codes/Maximum Number of Weeks for Which You Can Work_character.java,../data/formatted/correct_codes/Maximum Number of Weeks for Which You Can Work.java,../data/formatted/debugged_codes_f_n/Maximum Number of Weeks for Which You Can Work_character.java,character,,,,,0.885328636098625,0.950042633468312,0.06471399736968697
Maximum Number of Words Found in Sentences_index,../data/formatted/buggy_codes/Maximum Number of Words Found in Sentences_index.java,../data/formatted/correct_codes/Maximum Number of Words Found in Sentences.java,../data/formatted/debugged_codes_f_n/Maximum Number of Words Found in Sentences_index.java,index,,,,,0.7621593477875731,0.9116109242570694,0.14945157646949625
Maximum Number of Words You Can Type_nobug,../data/formatted/buggy_codes/Maximum Number of Words You Can Type_nobug.java,../data/formatted/correct_codes/Maximum Number of Words You Can Type.java,../data/formatted/debugged_codes_f_n/Maximum Number of Words You Can Type_nobug.java,nobug,,,,,0.8829101465202837,0.8150405032114136,-0.06786964330887002
